info_set_raw,cards_cluster,betting_stage,actions_history,num_previous_actions,last_action,call_probability,fold_probability,raise_probability
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise', 'raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise', 'raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['raise']}",11,raise,0.12499999999999986,0.8750000000000001,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""call"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['call', 'raise', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise']}",11,raise,1.0,0.0,6.090366306515144e-17
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise', 'raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""call"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['call', 'raise', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.1249999999999998,0.8750000000000002,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.02734375,0.0,0.97265625
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise', 'raise']}",11,raise,0.4285714285714286,0.0,0.5714285714285714
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.1249999999999998,0.8750000000000002,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.12499999999999979,0.8750000000000001,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise', 'raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise', 'raise', 'raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.625,0.0,0.375
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise', 'raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call']}",12,call,0.5,0.5,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.2556818181818182,0.025,0.7193181818181817
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.5,0.0,0.5
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.1249999999999999,0.8750000000000001,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.1249999999999999,0.8750000000000001,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.4444444444444444,0.2222222222222222,0.3333333333333333
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise', 'raise', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['raise', 'raise', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.783653846153846,0.0,0.21634615384615397
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise', 'raise']}",12,raise,0.6182795698924733,0.38172043010752665,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise', 'raise']}",12,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise', 'raise', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]},{""river"":[""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call'], 'river': ['raise']}",12,raise,0.5,0.0,0.5
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise', 'raise', 'raise']}",12,raise,1.0,0.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.12499999999999983,0.8750000000000001,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.5,0.0,0.5
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise', 'raise']}",12,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.0,0.0,1.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.5,0.0,0.5
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",12,raise,0.5,0.0,0.5
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",1,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",12,raise,0.0,1.0,0.0
"{""cards_cluster"":1,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call""]}]}",1,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call']}",12,call,0.0,0.0,1.0
